City,County,Year,Month,Temp
Winona,Winona,2012,1,22.6
Winona,Winona,2012,2,28.1
Winona,Winona,2012,3,49.1
Winona,Winona,2012,4,48.7
Winona,Winona,2012,5,62.4
Winona,Winona,2012,6,70.2
Winona,Winona,2012,7,78.5
Winona,Winona,2012,8,70
Winona,Winona,2012,9,61.4
Winona,Winona,2012,10,47.8
Winona,Winona,2012,11,38.2
Winona,Winona,2012,12,25.8
Winona,Winona,2013,1,18.1
Winona,Winona,2013,2,18
Winona,Winona,2013,3,24.9
Winona,Winona,2013,4,39.5
Winona,Winona,2013,5,56.5
Winona,Winona,2013,6,66.8
Winona,Winona,2013,7,72.5
Winona,Winona,2013,8,71.8
Winona,Winona,2013,9,65.2
Winona,Winona,2013,10,48.9
Winona,Winona,2013,11,32.8
Winona,Winona,2013,12,14.7
Winona,Winona,2014,1,7.3
Winona,Winona,2014,2,6.3
Winona,Winona,2014,3,23.8
Winona,Winona,2014,4,42.9
Winona,Winona,2014,5,57
Winona,Winona,2014,6,70
Winona,Winona,2014,7,69.7
Winona,Winona,2014,8,71.8
Winona,Winona,2014,9,62.1
Winona,Winona,2014,10,48.9
Winona,Winona,2014,11,28.2
Winona,Winona,2014,12,25
Winona,Winona,2015,1,17.1
Winona,Winona,2015,2,7.5
Winona,Winona,2015,3,32.4
Winona,Winona,2015,4,49.1
Winona,Winona,2015,5,59.6
Winona,Winona,2015,6,68.6
Winona,Winona,2015,7,72
Winona,Winona,2015,8,69.8
Winona,Winona,2015,9,69.3
Winona,Winona,2015,10,52.4
Winona,Winona,2015,11,43.1
Winona,Winona,2015,12,33.2
Winona,Winona,2016,1,15.3
Winona,Winona,2016,2,23.3
Winona,Winona,2016,3,40.2
Winona,Winona,2016,4,47.9
Winona,Winona,2016,5,59.2
Winona,Winona,2016,6,70
Winona,Winona,2016,7,73.7
Winona,Winona,2016,8,73.7
Winona,Winona,2016,9,66.2
Winona,Winona,2016,10,54.2
Winona,Winona,2016,11,45.5
Winona,Winona,2016,12,20.4
Wheaton,Traverse,2007,1,14
Wheaton,Traverse,2007,2,7.3
Wheaton,Traverse,2007,3,31.6
Wheaton,Traverse,2007,4,40.5
Wheaton,Traverse,2007,5,59.4
Wheaton,Traverse,2007,6,68.4
Wheaton,Traverse,2007,7,72.8
Wheaton,Traverse,2007,8,66.8
Wheaton,Traverse,2007,9,60.5
Wheaton,Traverse,2007,10,50.2
Wheaton,Traverse,2007,11,31.7
Wheaton,Traverse,2007,12,11.1
Wheaton,Traverse,2008,1,6.8
Wheaton,Traverse,2008,2,8.2
Wheaton,Traverse,2008,3,23.4
Wheaton,Traverse,2008,4,39.4
Wheaton,Traverse,2008,5,53.7
Wheaton,Traverse,2008,6,64.7
Wheaton,Traverse,2008,7,71
Wheaton,Traverse,2008,8,69.3
Wheaton,Traverse,2008,9,60.4
Wheaton,Traverse,2008,10,46.3
Wheaton,Traverse,2008,11,31.7
Wheaton,Traverse,2008,12,7.3
Wheaton,Traverse,2009,1,2.7
Wheaton,Traverse,2009,2,11.3
Wheaton,Traverse,2009,3,23
Wheaton,Traverse,2009,4,40.7
Wheaton,Traverse,2009,5,54.8
Wheaton,Traverse,2009,6,64.3
Wheaton,Traverse,2009,7,66.3
Wheaton,Traverse,2009,8,66.1
Wheaton,Traverse,2009,9,63.7
Wheaton,Traverse,2009,10,40.1
Wheaton,Traverse,2009,11,38.7
Wheaton,Traverse,2009,12,11.7
Wheaton,Traverse,2010,1,7.7
Wheaton,Traverse,2010,2,9.4
Wheaton,Traverse,2010,3,33.4
Wheaton,Traverse,2010,4,51.1
Wheaton,Traverse,2010,5,57
Wheaton,Traverse,2010,6,66.7
Wheaton,Traverse,2010,7,72.2
Wheaton,Traverse,2010,8,71.6
Wheaton,Traverse,2010,9,57
Wheaton,Traverse,2010,10,50.3
Wheaton,Traverse,2010,11,30.6
Wheaton,Traverse,2010,12,10.7
Wheaton,Traverse,2011,1,4.7
Wheaton,Traverse,2011,2,11.3
Wheaton,Traverse,2011,3,20.1
Wheaton,Traverse,2011,4,42.4
Wheaton,Traverse,2011,5,54.2
Wheaton,Traverse,2011,6,65.2
Wheaton,Traverse,2011,7,75.1
Wheaton,Traverse,2011,8,69.9
Wheaton,Traverse,2011,9,59.5
Wheaton,Traverse,2011,10,51.2
Wheaton,Traverse,2011,11,33.3
Wheaton,Traverse,2011,12,24.1
Wheaton,Traverse,2012,1,19.8
Wheaton,Traverse,2012,2,21.8
Wheaton,Traverse,2012,3,41
Wheaton,Traverse,2012,4,47.1
Wheaton,Traverse,2012,5,59.8
Wheaton,Traverse,2012,6,68.9
Wheaton,Traverse,2012,7,75.8
Wheaton,Traverse,2012,8,67.7
Wheaton,Traverse,2012,9,59.7
Wheaton,Traverse,2012,10,44.4
Wheaton,Traverse,2012,11,31.9
Wheaton,Traverse,2012,12,16
Wheaton,Traverse,2013,1,12.4
Wheaton,Traverse,2013,2,10.4
Wheaton,Traverse,2013,3,16.7
Wheaton,Traverse,2013,4,31.7
Wheaton,Traverse,2013,5,54.8
Wheaton,Traverse,2013,6,65.6
Wheaton,Traverse,2013,7,71
Wheaton,Traverse,2013,8,69.9
Wheaton,Traverse,2013,9,63.9
Wheaton,Traverse,2013,10,45.1
Wheaton,Traverse,2013,11,28.5
Wheaton,Traverse,2013,12,6.9
Wheaton,Traverse,2014,1,6.4
Wheaton,Traverse,2014,2,5.7
Wheaton,Traverse,2014,3,23.4
Wheaton,Traverse,2014,4,39.4
Wheaton,Traverse,2014,5,55.5
Wheaton,Traverse,2014,6,66.4
Wheaton,Traverse,2014,7,68
Wheaton,Traverse,2014,8,68.4
Wheaton,Traverse,2014,9,59.9
Wheaton,Traverse,2014,10,48.2
Wheaton,Traverse,2014,11,21.5
Wheaton,Traverse,2014,12,20.4
Wheaton,Traverse,2015,1,16.5
Wheaton,Traverse,2015,2,6.2
Wheaton,Traverse,2015,3,32.1
Wheaton,Traverse,2015,4,46.3
Wheaton,Traverse,2015,5,54.6
Wheaton,Traverse,2015,6,66.9
Wheaton,Traverse,2015,7,71
Wheaton,Traverse,2015,8,67.9
Wheaton,Traverse,2015,9,65.9
Wheaton,Traverse,2015,10,50.1
Wheaton,Traverse,2015,11,37.6
Wheaton,Traverse,2015,12,23.4
Wheaton,Traverse,2016,1,14.3
Wheaton,Traverse,2016,2,23.3
Wheaton,Traverse,2016,3,37.4
Wheaton,Traverse,2016,4,43.7
Wheaton,Traverse,2016,5,58.7
Wheaton,Traverse,2016,6,68.8
Wheaton,Traverse,2016,7,71.1
Wheaton,Traverse,2016,8,70
Wheaton,Traverse,2016,9,61.6
Wheaton,Traverse,2016,10,48.5
Wheaton,Traverse,2016,11,41.2
Wheaton,Traverse,2016,12,15.7
Moorhead,Clay,2007,1,13
Moorhead,Clay,2007,2,6.5
Moorhead,Clay,2007,3,31.6
Moorhead,Clay,2007,4,42.9
Moorhead,Clay,2007,5,60.4
Moorhead,Clay,2007,6,69.8
Moorhead,Clay,2007,7,74
Moorhead,Clay,2007,8,67.2
Moorhead,Clay,2007,9,60.6
Moorhead,Clay,2007,10,50
Moorhead,Clay,2007,11,31.1
Moorhead,Clay,2007,12,10.3
Moorhead,Clay,2008,1,6.5
Moorhead,Clay,2008,2,7.4
Moorhead,Clay,2008,3,22.8
Moorhead,Clay,2008,4,41
Moorhead,Clay,2008,5,53.9
Moorhead,Clay,2008,6,63.6
Moorhead,Clay,2008,7,70.3
Moorhead,Clay,2008,8,69.4
Moorhead,Clay,2008,9,59.7
Moorhead,Clay,2008,10,46.7
Moorhead,Clay,2008,11,31.7
Moorhead,Clay,2008,12,5.9
Moorhead,Clay,2009,1,1.7
Moorhead,Clay,2009,2,11.6
Moorhead,Clay,2009,3,24
Moorhead,Clay,2009,4,41.9
Moorhead,Clay,2009,5,53.8
Moorhead,Clay,2009,6,63.6
Moorhead,Clay,2009,7,66.5
Moorhead,Clay,2009,8,65.9
Moorhead,Clay,2009,9,65.1
Moorhead,Clay,2009,10,40.3
Moorhead,Clay,2009,11,38.4
Moorhead,Clay,2009,12,9.7
Moorhead,Clay,2010,1,8.4
Moorhead,Clay,2010,2,10.1
Moorhead,Clay,2010,3,35.4
Moorhead,Clay,2010,4,51.6
Moorhead,Clay,2010,5,58.1
Moorhead,Clay,2010,6,66.5
Moorhead,Clay,2010,7,72
Moorhead,Clay,2010,8,71.2
Moorhead,Clay,2010,9,56.4
Moorhead,Clay,2010,10,50
Moorhead,Clay,2010,11,29.2
Moorhead,Clay,2010,12,10
Moorhead,Clay,2011,1,3.2
Moorhead,Clay,2011,2,11.2
Moorhead,Clay,2011,3,20.5
Moorhead,Clay,2011,4,42.4
Moorhead,Clay,2011,5,54.6
Moorhead,Clay,2011,6,66.8
Moorhead,Clay,2011,7,74.5
Moorhead,Clay,2011,8,70.6
Moorhead,Clay,2011,9,59.9
Moorhead,Clay,2011,10,52.6
Moorhead,Clay,2011,11,33.8
Moorhead,Clay,2011,12,25.3
Moorhead,Clay,2012,1,19.6
Moorhead,Clay,2012,2,21.4
Moorhead,Clay,2012,3,41.6
Moorhead,Clay,2012,4,48.1
Moorhead,Clay,2012,5,60.8
Moorhead,Clay,2012,6,69.9
Moorhead,Clay,2012,7,76.6
Moorhead,Clay,2012,8,68.8
Moorhead,Clay,2012,9,59.3
Moorhead,Clay,2012,10,44
Moorhead,Clay,2012,11,30.3
Moorhead,Clay,2012,12,14.7
Moorhead,Clay,2013,1,10.8
Moorhead,Clay,2013,2,12.7
Moorhead,Clay,2013,3,17.3
Moorhead,Clay,2013,4,33.8
Moorhead,Clay,2013,5,57.6
Moorhead,Clay,2013,6,67.5
Moorhead,Clay,2013,7,71.7
Moorhead,Clay,2013,8,70.9
Moorhead,Clay,2013,9,64.4
Moorhead,Clay,2013,10,44.8
Moorhead,Clay,2013,11,28.2
Moorhead,Clay,2013,12,4
Moorhead,Clay,2014,1,4.4
Moorhead,Clay,2014,2,4.6
Moorhead,Clay,2014,3,22.3
Moorhead,Clay,2014,4,40.3
Moorhead,Clay,2014,5,57
Moorhead,Clay,2014,6,67.2
Moorhead,Clay,2014,7,69.4
Moorhead,Clay,2014,8,69.3
Moorhead,Clay,2014,9,60.8
Moorhead,Clay,2014,10,48.4
Moorhead,Clay,2014,11,22.8
Moorhead,Clay,2014,12,21.1
Moorhead,Clay,2015,1,16
Moorhead,Clay,2015,2,7.7
Moorhead,Clay,2015,3,33.5
Moorhead,Clay,2015,4,47.1
Moorhead,Clay,2015,5,55
Moorhead,Clay,2015,6,67.1
Moorhead,Clay,2015,7,72.5
Moorhead,Clay,2015,8,69.4
Moorhead,Clay,2015,9,65.6
Moorhead,Clay,2015,10,50.8
Moorhead,Clay,2015,11,36.2
Moorhead,Clay,2015,12,23.1
Moorhead,Clay,2016,1,13.2
Moorhead,Clay,2016,2,23.6
Moorhead,Clay,2016,3,38.3
Moorhead,Clay,2016,4,43.9
Moorhead,Clay,2016,5,60.6
Moorhead,Clay,2016,6,68.8
Moorhead,Clay,2016,7,71.9
Moorhead,Clay,2016,8,70.3
Moorhead,Clay,2016,9,62.7
Moorhead,Clay,2016,10,49.3
Moorhead,Clay,2016,11,41.8
Moorhead,Clay,2016,12,16
Chaska,Carver,2007,1,17.2
Chaska,Carver,2007,2,9.5
Chaska,Carver,2007,3,34.2
Chaska,Carver,2007,4,44.7
Chaska,Carver,2007,5,62.1
Chaska,Carver,2007,6,69.7
Chaska,Carver,2007,7,72.8
Chaska,Carver,2007,8,69.4
Chaska,Carver,2007,9,62.7
Chaska,Carver,2007,10,52.4
Chaska,Carver,2007,11,33
Chaska,Carver,2007,12,12.9
Chaska,Carver,2008,1,9.7
Chaska,Carver,2008,2,12.5
Chaska,Carver,2008,3,25
Chaska,Carver,2008,4,40.9
Chaska,Carver,2008,5,54.4
Chaska,Carver,2008,6,65.3
Chaska,Carver,2008,7,71.8
Chaska,Carver,2008,8,68.9
Chaska,Carver,2008,9,61.7
Chaska,Carver,2008,10,48
Chaska,Carver,2008,11,33.2
Chaska,Carver,2008,12,10.8
Chaska,Carver,2009,1,3.5
Chaska,Carver,2009,2,18.6
Chaska,Carver,2009,3,29.2
Chaska,Carver,2009,4,45
Chaska,Carver,2009,5,56.9
Chaska,Carver,2009,6,64.3
Chaska,Carver,2009,7,66.8
Chaska,Carver,2009,8,66.5
Chaska,Carver,2009,9,63.6
Chaska,Carver,2009,10,41.6
Chaska,Carver,2009,11,40.2
Chaska,Carver,2009,12,15.5
Chaska,Carver,2010,1,9.7
Chaska,Carver,2010,2,14.4
Chaska,Carver,2010,3,36.6
Chaska,Carver,2010,4,52.1
Chaska,Carver,2010,5,57.2
Chaska,Carver,2010,6,66.1
Chaska,Carver,2010,7,72.3
Chaska,Carver,2010,8,73.1
Chaska,Carver,2010,9,57.6
Chaska,Carver,2010,10,50.9
Chaska,Carver,2010,11,32.6
Chaska,Carver,2010,12,13
Chaska,Carver,2011,1,7.8
Chaska,Carver,2011,2,14.3
Chaska,Carver,2011,3,25.4
Chaska,Carver,2011,4,42.8
Chaska,Carver,2011,5,55.2
Chaska,Carver,2011,6,66.6
Chaska,Carver,2011,7,75.8
Chaska,Carver,2011,8,69.9
Chaska,Carver,2011,9,59.9
Chaska,Carver,2011,10,51.9
Chaska,Carver,2011,11,35.9
Chaska,Carver,2011,12,24.7
Chaska,Carver,2012,1,20.8
Chaska,Carver,2012,2,24.4
Chaska,Carver,2012,3,45.4
Chaska,Carver,2012,4,47.7
Chaska,Carver,2012,5,61.2
Chaska,Carver,2012,6,68.4
Chaska,Carver,2012,7,77.1
Chaska,Carver,2012,8,68.1
Chaska,Carver,2012,9,60.9
Chaska,Carver,2012,10,45.1
Chaska,Carver,2012,11,34.9
Chaska,Carver,2012,12,21
Chaska,Carver,2013,1,14.6
Chaska,Carver,2013,2,16.6
Chaska,Carver,2013,3,23.8
Chaska,Carver,2013,4,37.4
Chaska,Carver,2013,5,54.5
Chaska,Carver,2013,6,65.7
Chaska,Carver,2013,7,71.3
Chaska,Carver,2013,8,70.4
Chaska,Carver,2013,9,64.2
Chaska,Carver,2013,10,46.9
Chaska,Carver,2013,11,30.1
Chaska,Carver,2013,12,9.8
Chaska,Carver,2014,1,5.7
Chaska,Carver,2014,2,4.3
Chaska,Carver,2014,3,21.9
Chaska,Carver,2014,4,40.9
Chaska,Carver,2014,5,55.3
Chaska,Carver,2014,6,67.2
Chaska,Carver,2014,7,69
Chaska,Carver,2014,8,70.9
Chaska,Carver,2014,9,60.7
Chaska,Carver,2014,10,47.3
Chaska,Carver,2014,11,23.7
Chaska,Carver,2014,12,22.6
Chaska,Carver,2015,1,16
Chaska,Carver,2015,2,9.4
Chaska,Carver,2015,3,31.9
Chaska,Carver,2015,4,47
Chaska,Carver,2015,5,57
Chaska,Carver,2015,6,67
Chaska,Carver,2015,7,70.2
Chaska,Carver,2015,8,67.4
Chaska,Carver,2015,9,66.3
Chaska,Carver,2015,10,49.8
Chaska,Carver,2015,11,39.6
Chaska,Carver,2015,12,28.3
Chaska,Carver,2016,1,13.8
Chaska,Carver,2016,2,21.9
Chaska,Carver,2016,3,38.5
Chaska,Carver,2016,4,46
Chaska,Carver,2016,5,57
Chaska,Carver,2016,6,68.1
Chaska,Carver,2016,7,71.7
Chaska,Carver,2016,8,70.5
Chaska,Carver,2016,9,63.5
Chaska,Carver,2016,10,50.2
Chaska,Carver,2016,11,41.6
Chaska,Carver,2016,12,17.6
Buffalo,Wright,2007,1,17.4
Buffalo,Wright,2007,2,9.1
Buffalo,Wright,2007,3,33.5
Buffalo,Wright,2007,4,44.9
Buffalo,Wright,2007,5,61.6
Buffalo,Wright,2007,6,70.1
Buffalo,Wright,2007,7,72.9
Buffalo,Wright,2007,8,69.4
Buffalo,Wright,2007,9,62.6
Buffalo,Wright,2007,10,51.5
Buffalo,Wright,2007,11,33.8
Buffalo,Wright,2007,12,13.9
Buffalo,Wright,2008,1,8.5
Buffalo,Wright,2008,2,13
Buffalo,Wright,2008,3,25.1
Buffalo,Wright,2008,4,39.9
Buffalo,Wright,2008,5,54
Buffalo,Wright,2008,6,64.7
Buffalo,Wright,2008,7,71.4
Buffalo,Wright,2008,8,68.5
Buffalo,Wright,2008,9,60.2
Buffalo,Wright,2008,10,47.4
Buffalo,Wright,2008,11,32.2
Buffalo,Wright,2008,12,12.1
Buffalo,Wright,2009,1,3.3
Buffalo,Wright,2009,2,M
Buffalo,Wright,2009,3,29.3
Buffalo,Wright,2009,4,44.7
Buffalo,Wright,2009,5,56.4
Buffalo,Wright,2009,6,64
Buffalo,Wright,2009,7,66.1
Buffalo,Wright,2009,8,66.4
Buffalo,Wright,2009,9,63.5
Buffalo,Wright,2009,10,41.1
Buffalo,Wright,2009,11,40.5
Buffalo,Wright,2009,12,14
Buffalo,Wright,2010,1,10
Buffalo,Wright,2010,2,M
Buffalo,Wright,2010,3,35.7
Buffalo,Wright,2010,4,51.3
Buffalo,Wright,2010,5,57.2
Buffalo,Wright,2010,6,65.6
Buffalo,Wright,2010,7,72.2
Buffalo,Wright,2010,8,M
Buffalo,Wright,2010,9,56.9
Buffalo,Wright,2010,10,50.7
Buffalo,Wright,2010,11,30.5
Buffalo,Wright,2010,12,13.6
Buffalo,Wright,2011,1,8
Buffalo,Wright,2011,2,14.7
Buffalo,Wright,2011,3,25.4
Buffalo,Wright,2011,4,43.3
Buffalo,Wright,2011,5,56.3
Buffalo,Wright,2011,6,65.8
Buffalo,Wright,2011,7,75.3
Buffalo,Wright,2011,8,70
Buffalo,Wright,2011,9,57.7
Buffalo,Wright,2011,10,50.8
Buffalo,Wright,2011,11,35.3
Buffalo,Wright,2011,12,24.1
Buffalo,Wright,2012,1,20.1
Buffalo,Wright,2012,2,23.2
Buffalo,Wright,2012,3,43.8
Buffalo,Wright,2012,4,47.4
Buffalo,Wright,2012,5,61.3
Buffalo,Wright,2012,6,68.9
Buffalo,Wright,2012,7,77
Buffalo,Wright,2012,8,68
Buffalo,Wright,2012,9,59.4
Buffalo,Wright,2012,10,43.6
Buffalo,Wright,2012,11,33
Buffalo,Wright,2012,12,19
Buffalo,Wright,2013,1,13.5
Buffalo,Wright,2013,2,13.8
Buffalo,Wright,2013,3,22.2
Buffalo,Wright,2013,4,36.4
Buffalo,Wright,2013,5,54.2
Buffalo,Wright,2013,6,65.4
Buffalo,Wright,2013,7,71
Buffalo,Wright,2013,8,69.8
Buffalo,Wright,2013,9,63.6
Buffalo,Wright,2013,10,46
Buffalo,Wright,2013,11,28.9
Buffalo,Wright,2013,12,9.9
Buffalo,Wright,2014,1,5.1
Buffalo,Wright,2014,2,5
Buffalo,Wright,2014,3,22.6
Buffalo,Wright,2014,4,39.6
Buffalo,Wright,2014,5,55.9
Buffalo,Wright,2014,6,68.7
Buffalo,Wright,2014,7,69.2
Buffalo,Wright,2014,8,70.4
Buffalo,Wright,2014,9,59.7
Buffalo,Wright,2014,10,47.1
Buffalo,Wright,2014,11,23.1
Buffalo,Wright,2014,12,22.1
Buffalo,Wright,2015,1,16.7
Buffalo,Wright,2015,2,10.1
Buffalo,Wright,2015,3,29.3
Buffalo,Wright,2015,4,45.7
Buffalo,Wright,2015,5,55.5
Buffalo,Wright,2015,6,66.5
Buffalo,Wright,2015,7,70.5
Buffalo,Wright,2015,8,67.7
Buffalo,Wright,2015,9,64.8
Buffalo,Wright,2015,10,49.2
Buffalo,Wright,2015,11,39.3
Buffalo,Wright,2015,12,27.5
Buffalo,Wright,2016,1,14.1
Buffalo,Wright,2016,2,21.2
Buffalo,Wright,2016,3,37.5
Buffalo,Wright,2016,4,45
Buffalo,Wright,2016,5,58.2
Buffalo,Wright,2016,6,69.5
Buffalo,Wright,2016,7,71.9
Buffalo,Wright,2016,8,70.4
Buffalo,Wright,2016,9,64.4
Buffalo,Wright,2016,10,51.4
Buffalo,Wright,2016,11,43.7
Buffalo,Wright,2016,12,18.8
Alexandria,Douglas,2007,1,15.6
Alexandria,Douglas,2007,2,9.2
Alexandria,Douglas,2007,3,32.4
Alexandria,Douglas,2007,4,41.4
Alexandria,Douglas,2007,5,60
Alexandria,Douglas,2007,6,68.9
Alexandria,Douglas,2007,7,73.4
Alexandria,Douglas,2007,8,67.9
Alexandria,Douglas,2007,9,61
Alexandria,Douglas,2007,10,49.4
Alexandria,Douglas,2007,11,30.3
Alexandria,Douglas,2007,12,11.1
Alexandria,Douglas,2008,1,7.1
Alexandria,Douglas,2008,2,9.6
Alexandria,Douglas,2008,3,22.7
Alexandria,Douglas,2008,4,39.7
Alexandria,Douglas,2008,5,53.2
Alexandria,Douglas,2008,6,63
Alexandria,Douglas,2008,7,70.5
Alexandria,Douglas,2008,8,69.4
Alexandria,Douglas,2008,9,59.5
Alexandria,Douglas,2008,10,46.5
Alexandria,Douglas,2008,11,31.6
Alexandria,Douglas,2008,12,7.2
Alexandria,Douglas,2009,1,2.4
Alexandria,Douglas,2009,2,13.8
Alexandria,Douglas,2009,3,25.3
Alexandria,Douglas,2009,4,42.3
Alexandria,Douglas,2009,5,55.9
Alexandria,Douglas,2009,6,63.4
Alexandria,Douglas,2009,7,66.5
Alexandria,Douglas,2009,8,66.3
Alexandria,Douglas,2009,9,63.8
Alexandria,Douglas,2009,10,39.9
Alexandria,Douglas,2009,11,38.7
Alexandria,Douglas,2009,12,12.2
Alexandria,Douglas,2010,1,9.2
Alexandria,Douglas,2010,2,13
Alexandria,Douglas,2010,3,35.9
Alexandria,Douglas,2010,4,51.2
Alexandria,Douglas,2010,5,55.9
Alexandria,Douglas,2010,6,65.5
Alexandria,Douglas,2010,7,71.8
Alexandria,Douglas,2010,8,71.1
Alexandria,Douglas,2010,9,56.2
Alexandria,Douglas,2010,10,49.5
Alexandria,Douglas,2010,11,30.3
Alexandria,Douglas,2010,12,M
Alexandria,Douglas,2011,1,M
Alexandria,Douglas,2011,2,11.7
Alexandria,Douglas,2011,3,21.6
Alexandria,Douglas,2011,4,40.7
Alexandria,Douglas,2011,5,54.5
Alexandria,Douglas,2011,6,64.5
Alexandria,Douglas,2011,7,74.3
Alexandria,Douglas,2011,8,69
Alexandria,Douglas,2011,9,58.9
Alexandria,Douglas,2011,10,50.8
Alexandria,Douglas,2011,11,33.5
Alexandria,Douglas,2011,12,24.4
Alexandria,Douglas,2012,1,19.1
Alexandria,Douglas,2012,2,21.9
Alexandria,Douglas,2012,3,41.7
Alexandria,Douglas,2012,4,46.9
Alexandria,Douglas,2012,5,58.9
Alexandria,Douglas,2012,6,67.7
Alexandria,Douglas,2012,7,76.5
Alexandria,Douglas,2012,8,68.4
Alexandria,Douglas,2012,9,59.8
Alexandria,Douglas,2012,10,44.3
Alexandria,Douglas,2012,11,31.7
Alexandria,Douglas,2012,12,16.9
Alexandria,Douglas,2013,1,11
Alexandria,Douglas,2013,2,12.9
Alexandria,Douglas,2013,3,19.2
Alexandria,Douglas,2013,4,33.2
Alexandria,Douglas,2013,5,54.5
Alexandria,Douglas,2013,6,65.6
Alexandria,Douglas,2013,7,71.3
Alexandria,Douglas,2013,8,71
Alexandria,Douglas,2013,9,63.6
Alexandria,Douglas,2013,10,45
Alexandria,Douglas,2013,11,28.8
Alexandria,Douglas,2013,12,5.7
Alexandria,Douglas,2014,1,4.2
Alexandria,Douglas,2014,2,3.9
Alexandria,Douglas,2014,3,21.2
Alexandria,Douglas,2014,4,39.3
Alexandria,Douglas,2014,5,55.5
Alexandria,Douglas,2014,6,66.2
Alexandria,Douglas,2014,7,68.3
Alexandria,Douglas,2014,8,69.3
Alexandria,Douglas,2014,9,59.2
Alexandria,Douglas,2014,10,47.2
Alexandria,Douglas,2014,11,21.3
Alexandria,Douglas,2014,12,21.4
Alexandria,Douglas,2015,1,15.4
Alexandria,Douglas,2015,2,7.4
Alexandria,Douglas,2015,3,31.5
Alexandria,Douglas,2015,4,46.1
Alexandria,Douglas,2015,5,54.7
Alexandria,Douglas,2015,6,66.3
Alexandria,Douglas,2015,7,70.4
Alexandria,Douglas,2015,8,67.8
Alexandria,Douglas,2015,9,65.7
Alexandria,Douglas,2015,10,49.5
Alexandria,Douglas,2015,11,37
Alexandria,Douglas,2015,12,24.8
Alexandria,Douglas,2016,1,13.5
Alexandria,Douglas,2016,2,21.6
Alexandria,Douglas,2016,3,37.9
Alexandria,Douglas,2016,4,44
Alexandria,Douglas,2016,5,58
Alexandria,Douglas,2016,6,67.3
Alexandria,Douglas,2016,7,70.9
Alexandria,Douglas,2016,8,69.6
Alexandria,Douglas,2016,9,61.7
Alexandria,Douglas,2016,10,49.2
Alexandria,Douglas,2016,11,40.5
Alexandria,Douglas,2016,12,15.5
Albert Lea,Freeborn,2007,1,17.6
Albert Lea,Freeborn,2007,2,9.7
Albert Lea,Freeborn,2007,3,34.3
Albert Lea,Freeborn,2007,4,44
Albert Lea,Freeborn,2007,5,62.1
Albert Lea,Freeborn,2007,6,69.3
Albert Lea,Freeborn,2007,7,72.8
Albert Lea,Freeborn,2007,8,70.5
Albert Lea,Freeborn,2007,9,63.6
Albert Lea,Freeborn,2007,10,53.9
Albert Lea,Freeborn,2007,11,33.5
Albert Lea,Freeborn,2007,12,14.9
Albert Lea,Freeborn,2008,1,10.5
Albert Lea,Freeborn,2008,2,11.6
Albert Lea,Freeborn,2008,3,26.6
Albert Lea,Freeborn,2008,4,42
Albert Lea,Freeborn,2008,5,55.5
Albert Lea,Freeborn,2008,6,67.4
Albert Lea,Freeborn,2008,7,72
Albert Lea,Freeborn,2008,8,68.5
Albert Lea,Freeborn,2008,9,61.9
Albert Lea,Freeborn,2008,10,48.5
Albert Lea,Freeborn,2008,11,34.1
Albert Lea,Freeborn,2008,12,13.5
Albert Lea,Freeborn,2009,1,6.5
Albert Lea,Freeborn,2009,2,20.8
Albert Lea,Freeborn,2009,3,31.4
Albert Lea,Freeborn,2009,4,45.6
Albert Lea,Freeborn,2009,5,57.6
Albert Lea,Freeborn,2009,6,66.1
Albert Lea,Freeborn,2009,7,67
Albert Lea,Freeborn,2009,8,66.4
Albert Lea,Freeborn,2009,9,63.2
Albert Lea,Freeborn,2009,10,42.1
Albert Lea,Freeborn,2009,11,40.9
Albert Lea,Freeborn,2009,12,16.3
Albert Lea,Freeborn,2010,1,9.2
Albert Lea,Freeborn,2010,2,12.4
Albert Lea,Freeborn,2010,3,35
Albert Lea,Freeborn,2010,4,53.1
Albert Lea,Freeborn,2010,5,59.3
Albert Lea,Freeborn,2010,6,67.6
Albert Lea,Freeborn,2010,7,73.5
Albert Lea,Freeborn,2010,8,74.1
Albert Lea,Freeborn,2010,9,60.4
Albert Lea,Freeborn,2010,10,52.2
Albert Lea,Freeborn,2010,11,34.2
Albert Lea,Freeborn,2010,12,14.6
Albert Lea,Freeborn,2011,1,9.4
Albert Lea,Freeborn,2011,2,17.1
Albert Lea,Freeborn,2011,3,27.9
Albert Lea,Freeborn,2011,4,44
Albert Lea,Freeborn,2011,5,57.3
Albert Lea,Freeborn,2011,6,68.9
Albert Lea,Freeborn,2011,7,76.3
Albert Lea,Freeborn,2011,8,71
Albert Lea,Freeborn,2011,9,59.9
Albert Lea,Freeborn,2011,10,51.9
Albert Lea,Freeborn,2011,11,37.1
Albert Lea,Freeborn,2011,12,25.4
Albert Lea,Freeborn,2012,1,21.4
Albert Lea,Freeborn,2012,2,26.6
Albert Lea,Freeborn,2012,3,47.7
Albert Lea,Freeborn,2012,4,48.8
Albert Lea,Freeborn,2012,5,63.3
Albert Lea,Freeborn,2012,6,70.6
Albert Lea,Freeborn,2012,7,77.6
Albert Lea,Freeborn,2012,8,70.1
Albert Lea,Freeborn,2012,9,61.3
Albert Lea,Freeborn,2012,10,46.1
Albert Lea,Freeborn,2012,11,36.3
Albert Lea,Freeborn,2012,12,23
Albert Lea,Freeborn,2013,1,16.1
